DATE,EXPIRY,STRIKE_PRC,TIME_MC,F,MD,MD_Close,N,C,BID,ASK
13/4/2018,1,27000,16:00,30689,30/5/2018,30054,30,0,96,100
13/4/2018,1,26200,16:00,30689,30/5/2018,30054,30,0,60,65
13/4/2018,1,31400,16:00,30689,30/5/2018,30054,30,1,478,486
13/4/2018,1,24000,16:00,30689,30/5/2018,30054,30,0,19,21
13/4/2018,1,25400,16:00,30689,30/5/2018,30054,30,0,39,43
13/4/2018,1,30200,16:00,30689,30/5/2018,30054,30,1,1080,1125
13/4/2018,1,31600,16:00,30689,30/5/2018,30054,30,1,405,411
13/4/2018,1,33400,16:00,30689,30/5/2018,30054,30,1,70,73
13/4/2018,1,33600,16:00,30689,30/5/2018,30054,30,1,56,60
13/4/2018,1,25600,16:00,30689,30/5/2018,30054,30,0,43,46
13/4/2018,1,27400,16:00,30689,30/5/2018,30054,30,0,120,125
13/4/2018,1,33000,16:00,30689,30/5/2018,30054,30,1,106,111
13/4/2018,1,34600,16:00,30689,30/5/2018,30054,30,1,17,21
13/4/2018,1,27800,16:00,30689,30/5/2018,30054,30,0,151,157
13/4/2018,1,28600,16:00,30689,30/5/2018,30054,30,0,241,246
13/4/2018,1,30200,16:00,30689,30/5/2018,30054,30,0,617,622
13/4/2018,1,33200,16:00,30689,30/5/2018,30054,30,1,86,90
13/4/2018,1,32800,16:00,30689,30/5/2018,30054,30,1,131,136
13/4/2018,1,32200,16:00,30689,30/5/2018,30054,30,1,236,242
13/4/2018,1,31800,16:00,30689,30/5/2018,30054,30,1,341,348
13/4/2018,1,30600,16:00,30689,30/5/2018,30054,30,0,773,779
13/4/2018,1,26400,16:00,30689,30/5/2018,30054,30,0,67,77
13/4/2018,1,24600,16:00,30689,30/5/2018,30054,30,0,25,29
13/4/2018,1,24400,16:00,30689,30/5/2018,30054,30,0,22,25
16/4/2018,0,32600,16:00,30224,27/4/2018,30149.5,9,1,8,9
16/4/2018,0,32800,16:00,30224,27/4/2018,30149.5,9,1,5,7
16/4/2018,0,31800,16:00,30224,27/4/2018,30149.5,9,1,31,32
16/4/2018,0,31400,16:00,30224,27/4/2018,30149.5,9,1,64,66
16/4/2018,0,31200,16:00,30224,27/4/2018,30149.5,9,1,93,94
16/4/2018,0,31000,16:00,30224,27/4/2018,30149.5,9,1,131,133
16/4/2018,0,32400,16:00,30224,27/4/2018,30149.5,9,1,11,12
16/4/2018,0,30800,16:00,30224,27/4/2018,30149.5,9,0,737,777
16/4/2018,0,30600,16:00,30224,27/4/2018,30149.5,9,1,253,256
16/4/2018,0,30600,16:00,30224,27/4/2018,30149.5,9,0,605,632
16/4/2018,0,30400,16:00,30224,27/4/2018,30149.5,9,0,496,528
16/4/2018,0,30200,16:00,30224,27/4/2018,30149.5,9,1,434,446
16/4/2018,0,30200,16:00,30224,27/4/2018,30149.5,9,0,418,420
16/4/2018,0,30000,16:00,30224,27/4/2018,30149.5,9,1,563,569
16/4/2018,0,29600,16:00,30224,27/4/2018,30149.5,9,0,219,223
16/4/2018,0,29000,16:00,30224,27/4/2018,30149.5,9,0,113,115
16/4/2018,0,29200,16:00,30224,27/4/2018,30149.5,9,0,140,143
16/4/2018,0,28800,16:00,30224,27/4/2018,30149.5,9,0,91,92
16/4/2018,0,28600,16:00,30224,27/4/2018,30149.5,9,0,72,74
16/4/2018,0,28400,16:00,30224,27/4/2018,30149.5,9,0,59,60
16/4/2018,0,28200,16:00,30224,27/4/2018,30149.5,9,0,47,49
16/4/2018,0,28000,16:00,30224,27/4/2018,30149.5,9,0,39,40
16/4/2018,0,30400,16:00,30224,27/4/2018,30149.5,9,1,338,343
16/4/2018,0,30800,16:00,30224,27/4/2018,30149.5,9,1,184,186
16/4/2018,0,32200,16:00,30224,27/4/2018,30149.5,9,1,15,17
16/4/2018,0,32000,16:00,30224,27/4/2018,30149.5,9,1,21,23
16/4/2018,0,31600,16:00,30224,27/4/2018,30149.5,9,1,44,46
16/4/2018,0,27800,16:00,30224,27/4/2018,30149.5,9,0,32,33
16/4/2018,0,29400,16:00,30224,27/4/2018,30149.5,9,0,176,178
16/4/2018,0,27600,16:00,30224,27/4/2018,30149.5,9,0,27,28
16/4/2018,0,29800,16:00,30224,27/4/2018,30149.5,9,0,274,279
16/4/2018,0,27400,16:00,30224,27/4/2018,30149.5,9,0,22,24
16/4/2018,0,27200,16:00,30224,27/4/2018,30149.5,9,0,19,20
16/4/2018,0,27000,16:00,30224,27/4/2018,30149.5,9,0,16,18
16/4/2018,0,30000,16:00,30224,27/4/2018,30149.5,9,0,341,345
16/4/2018,0,26800,16:00,30224,27/4/2018,30149.5,9,0,14,16
16/4/2018,0,26600,16:00,30224,27/4/2018,30149.5,9,0,12,14
16/4/2018,0,26400,16:00,30224,27/4/2018,30149.5,9,0,11,13
16/4/2018,0,26200,16:00,30224,27/4/2018,30149.5,9,0,9,11
16/4/2018,0,26000,16:00,30224,27/4/2018,30149.5,9,0,9,10
16/4/2018,0,25400,16:00,30224,27/4/2018,30149.5,9,0,6,8
16/4/2018,0,25000,16:00,30224,27/4/2018,30149.5,9,0,5,7
16/4/2018,0,25200,16:00,30224,27/4/2018,30149.5,9,0,5,7
16/4/2018,0,25800,16:00,30224,27/4/2018,30149.5,9,0,8,10
16/4/2018,1,28200,16:00,30055,30/5/2018,30054,29,0,268,274
16/4/2018,1,30400,16:00,30055,30/5/2018,30054,29,1,620,627
16/4/2018,1,30000,16:00,30055,30/5/2018,30054,29,1,827,843
16/4/2018,1,29000,16:00,30055,30/5/2018,30054,29,0,432,440
16/4/2018,1,25800,16:00,30055,30/5/2018,30054,29,0,57,72
16/4/2018,1,28400,16:00,30055,30/5/2018,30054,29,0,302,308
16/4/2018,1,30400,16:00,30055,30/5/2018,30054,29,0,957,973
16/4/2018,1,29800,16:00,30055,30/5/2018,30054,29,0,690,698
16/4/2018,1,32200,16:00,30055,30/5/2018,30054,29,1,119,123
16/4/2018,1,27600,16:00,30055,30/5/2018,30054,29,0,187,192
16/4/2018,1,25200,16:00,30055,30/5/2018,30054,29,0,39,54
16/4/2018,1,30000,16:00,30055,30/5/2018,30054,29,0,773,781
16/4/2018,1,28800,16:00,30055,30/5/2018,30054,29,0,383,389
16/4/2018,1,29200,16:00,30055,30/5/2018,30054,29,0,486,492
16/4/2018,1,27400,16:00,30055,30/5/2018,30054,29,0,166,171
16/4/2018,1,26600,16:00,30055,30/5/2018,30054,29,0,103,108
16/4/2018,1,29800,16:00,30055,30/5/2018,30054,29,1,944,955
16/4/2018,1,28600,16:00,30055,30/5/2018,30054,29,0,339,348
16/4/2018,1,30200,16:00,30055,30/5/2018,30054,29,1,720,729
16/4/2018,1,33000,16:00,30055,30/5/2018,30054,29,1,53,57
16/4/2018,1,29600,16:00,30055,30/5/2018,30054,29,0,615,623
16/4/2018,1,30200,16:00,30055,30/5/2018,30054,29,0,859,878
16/4/2018,1,24000,16:00,30055,30/5/2018,30054,29,0,22,27
16/4/2018,1,30600,16:00,30055,30/5/2018,30054,29,1,529,537
16/4/2018,1,27000,16:00,30055,30/5/2018,30054,29,0,130,138
16/4/2018,1,29400,16:00,30055,30/5/2018,30054,29,0,547,555
16/4/2018,1,26000,16:00,30055,30/5/2018,30054,29,0,72,81
16/4/2018,1,24800,16:00,30055,30/5/2018,30054,29,0,32,43
16/4/2018,1,25600,16:00,30055,30/5/2018,30054,29,0,50,65
16/4/2018,1,31600,16:00,30055,30/5/2018,30054,29,1,216,222
16/4/2018,1,25400,16:00,30055,30/5/2018,30054,29,0,46,56
16/4/2018,1,27800,16:00,30055,30/5/2018,30054,29,0,211,217
16/4/2018,1,31200,16:00,30055,30/5/2018,30054,29,1,315,323
16/4/2018,1,24200,16:00,30055,30/5/2018,30054,29,0,24,30
16/4/2018,1,33200,16:00,30055,30/5/2018,30054,29,1,42,45
16/4/2018,1,31400,16:00,30055,30/5/2018,30054,29,1,262,268
16/4/2018,1,26400,16:00,30055,30/5/2018,30054,29,0,91,97
16/4/2018,1,27200,16:00,30055,30/5/2018,30054,29,0,148,152
16/4/2018,1,24600,16:00,30055,30/5/2018,30054,29,0,30,39
16/4/2018,1,31800,16:00,30055,30/5/2018,30054,29,1,178,183
16/4/2018,1,32000,16:00,30055,30/5/2018,30054,29,1,145,150
16/4/2018,1,31000,16:00,30055,30/5/2018,30054,29,1,377,385
16/4/2018,1,25000,16:00,30055,30/5/2018,30054,29,0,34,45
16/4/2018,1,30800,16:00,30055,30/5/2018,30054,29,1,450,456
16/4/2018,1,34400,16:00,30055,30/5/2018,30054,29,1,11,15
16/4/2018,1,32400,16:00,30055,30/5/2018,30054,29,1,97,102
16/4/2018,1,26200,16:00,30055,30/5/2018,30054,29,0,81,86
16/4/2018,1,34200,16:00,30055,30/5/2018,30054,29,1,15,20
16/4/2018,1,34000,16:00,30055,30/5/2018,30054,29,1,18,20
16/4/2018,1,33800,16:00,30055,30/5/2018,30054,29,1,22,25
16/4/2018,1,32600,16:00,30055,30/5/2018,30054,29,1,79,82
16/4/2018,1,28000,16:00,30055,30/5/2018,30054,29,0,237,244
16/4/2018,1,33400,16:00,30055,30/5/2018,30054,29,1,34,37
16/4/2018,1,32800,16:00,30055,30/5/2018,30054,29,1,64,69
16/4/2018,1,33600,16:00,30055,30/5/2018,30054,29,1,28,31
16/4/2018,1,26800,16:00,30055,30/5/2018,30054,29,0,116,121
17/4/2018,0,32800,16:00,30070,27/4/2018,30149.5,8,1,5,6
17/4/2018,0,32600,16:00,30070,27/4/2018,30149.5,8,1,7,8
17/4/2018,0,32400,16:00,30070,27/4/2018,30149.5,8,1,8,9
17/4/2018,0,32000,16:00,30070,27/4/2018,30149.5,8,1,14,15
17/4/2018,0,31600,16:00,30070,27/4/2018,30149.5,8,1,26,28
17/4/2018,0,31200,16:00,30070,27/4/2018,30149.5,8,1,53,54
17/4/2018,0,30800,16:00,30070,27/4/2018,30149.5,8,1,108,110
17/4/2018,0,30800,16:00,30070,27/4/2018,30149.5,8,0,825,835
17/4/2018,0,30600,16:00,30070,27/4/2018,30149.5,8,1,156,158
17/4/2018,0,30400,16:00,30070,27/4/2018,30149.5,8,1,220,224
17/4/2018,0,30400,16:00,30070,27/4/2018,30149.5,8,0,551,557
17/4/2018,0,30200,16:00,30070,27/4/2018,30149.5,8,1,307,311
17/4/2018,0,30000,16:00,30070,27/4/2018,30149.5,8,1,414,417
17/4/2018,0,30200,16:00,30070,27/4/2018,30149.5,8,0,436,442
17/4/2018,0,30000,16:00,30070,27/4/2018,30149.5,8,0,344,346
17/4/2018,0,29800,16:00,30070,27/4/2018,30149.5,8,1,536,543
17/4/2018,0,29800,16:00,30070,27/4/2018,30149.5,8,0,270,272
17/4/2018,0,29600,16:00,30070,27/4/2018,30149.5,8,0,210,212
17/4/2018,0,29400,16:00,30070,27/4/2018,30149.5,8,0,163,165
17/4/2018,0,32200,16:00,30070,27/4/2018,30149.5,8,1,10,12
17/4/2018,0,30600,16:00,30070,27/4/2018,30149.5,8,0,670,710
17/4/2018,0,31800,16:00,30070,27/4/2018,30149.5,8,1,19,20
17/4/2018,0,31000,16:00,30070,27/4/2018,30149.5,8,1,76,77
17/4/2018,0,29200,16:00,30070,27/4/2018,30149.5,8,0,127,128
17/4/2018,0,28600,16:00,30070,27/4/2018,30149.5,8,0,61,62
17/4/2018,0,28400,16:00,30070,27/4/2018,30149.5,8,0,48,49
17/4/2018,0,29000,16:00,30070,27/4/2018,30149.5,8,0,99,100
17/4/2018,0,28200,16:00,30070,27/4/2018,30149.5,8,0,38,39
17/4/2018,0,28800,16:00,30070,27/4/2018,30149.5,8,0,77,79
17/4/2018,0,31400,16:00,30070,27/4/2018,30149.5,8,1,38,39
17/4/2018,0,28000,16:00,30070,27/4/2018,30149.5,8,0,31,32
17/4/2018,0,27800,16:00,30070,27/4/2018,30149.5,8,0,25,27
17/4/2018,0,27600,16:00,30070,27/4/2018,30149.5,8,0,20,22
17/4/2018,0,27400,16:00,30070,27/4/2018,30149.5,8,0,17,19
17/4/2018,0,29600,16:00,30070,27/4/2018,30149.5,8,1,665,705
17/4/2018,0,27200,16:00,30070,27/4/2018,30149.5,8,0,15,16
17/4/2018,0,27000,16:00,30070,27/4/2018,30149.5,8,0,13,14
17/4/2018,0,26800,16:00,30070,27/4/2018,30149.5,8,0,11,12
17/4/2018,0,26600,16:00,30070,27/4/2018,30149.5,8,0,9,11
17/4/2018,0,26400,16:00,30070,27/4/2018,30149.5,8,0,8,10
17/4/2018,0,26200,16:00,30070,27/4/2018,30149.5,8,0,8,9
17/4/2018,0,25600,16:00,30070,27/4/2018,30149.5,8,0,5,6
17/4/2018,0,25800,16:00,30070,27/4/2018,30149.5,8,0,5,7
17/4/2018,1,29400,16:00,29898.5,30/5/2018,30054,28,0,549,554
17/4/2018,1,30800,16:00,29898.5,30/5/2018,30054,28,1,347,353
17/4/2018,1,25000,16:00,29898.5,30/5/2018,30054,28,0,35,39
17/4/2018,1,30400,16:00,29898.5,30/5/2018,30054,28,1,496,502
17/4/2018,1,31800,16:00,29898.5,30/5/2018,30054,28,1,127,132
17/4/2018,1,33000,16:00,29898.5,30/5/2018,30054,28,1,35,38
17/4/2018,1,32200,16:00,29898.5,30/5/2018,30054,28,1,83,87
17/4/2018,1,32800,16:00,29898.5,30/5/2018,30054,28,1,44,47
17/4/2018,1,31000,16:00,29898.5,30/5/2018,30054,28,1,287,292
17/4/2018,1,33800,16:00,29898.5,30/5/2018,30054,28,1,15,18
17/4/2018,1,32000,16:00,29898.5,30/5/2018,30054,28,1,103,107
17/4/2018,1,27600,16:00,29898.5,30/5/2018,30054,28,0,174,179
17/4/2018,1,28400,16:00,29898.5,30/5/2018,30054,28,0,290,295
17/4/2018,1,29800,16:00,29898.5,30/5/2018,30054,28,0,701,708
17/4/2018,1,33200,16:00,29898.5,30/5/2018,30054,28,1,29,31
17/4/2018,1,30200,16:00,29898.5,30/5/2018,30054,28,1,582,593
17/4/2018,1,30600,16:00,29898.5,30/5/2018,30054,28,1,416,422
17/4/2018,1,31200,16:00,29898.5,30/5/2018,30054,28,1,236,240
17/4/2018,1,30200,16:00,29898.5,30/5/2018,30054,28,0,889,898
17/4/2018,1,32400,16:00,29898.5,30/5/2018,30054,28,1,68,71
17/4/2018,1,30400,16:00,29898.5,30/5/2018,30054,28,0,979,1019
17/4/2018,1,29800,16:00,29898.5,30/5/2018,30054,28,1,796,805
17/4/2018,1,29400,16:00,29898.5,30/5/2018,30054,28,1,1029,1069
17/4/2018,1,29000,16:00,29898.5,30/5/2018,30054,28,0,427,432
17/4/2018,1,27800,16:00,29898.5,30/5/2018,30054,28,0,198,202
17/4/2018,1,29600,16:00,29898.5,30/5/2018,30054,28,1,914,924
17/4/2018,1,28800,16:00,29898.5,30/5/2018,30054,28,0,376,381
17/4/2018,1,27400,16:00,29898.5,30/5/2018,30054,28,0,153,158
17/4/2018,1,30000,16:00,29898.5,30/5/2018,30054,28,0,790,798
17/4/2018,1,29200,16:00,29898.5,30/5/2018,30054,28,0,485,489
17/4/2018,1,28000,16:00,29898.5,30/5/2018,30054,28,0,224,230
17/4/2018,1,30000,16:00,29898.5,30/5/2018,30054,28,1,685,694
17/4/2018,1,31600,16:00,29898.5,30/5/2018,30054,28,1,157,161
17/4/2018,1,32600,16:00,29898.5,30/5/2018,30054,28,1,54,58
17/4/2018,1,33600,16:00,29898.5,30/5/2018,30054,28,1,18,21
17/4/2018,1,23600,16:00,29898.5,30/5/2018,30054,28,0,16,20
17/4/2018,1,24400,16:00,29898.5,30/5/2018,30054,28,0,24,28
17/4/2018,1,26600,16:00,29898.5,30/5/2018,30054,28,0,93,97
17/4/2018,1,25400,16:00,29898.5,30/5/2018,30054,28,0,41,49
17/4/2018,1,28600,16:00,29898.5,30/5/2018,30054,28,0,330,335
17/4/2018,1,24200,16:00,29898.5,30/5/2018,30054,28,0,22,25
17/4/2018,1,29600,16:00,29898.5,30/5/2018,30054,28,0,621,628
17/4/2018,1,25800,16:00,29898.5,30/5/2018,30054,28,0,53,63
17/4/2018,1,24000,16:00,29898.5,30/5/2018,30054,28,0,20,25
17/4/2018,1,27200,16:00,29898.5,30/5/2018,30054,28,0,135,140
17/4/2018,1,26400,16:00,29898.5,30/5/2018,30054,28,0,82,86
17/4/2018,1,33400,16:00,29898.5,30/5/2018,30054,28,1,24,26
17/4/2018,1,26800,16:00,29898.5,30/5/2018,30054,28,0,106,110
17/4/2018,1,25200,16:00,29898.5,30/5/2018,30054,28,0,34,45
17/4/2018,1,23200,16:00,29898.5,30/5/2018,30054,28,0,13,15
17/4/2018,1,23800,16:00,29898.5,30/5/2018,30054,28,0,16,22
17/4/2018,1,24600,16:00,29898.5,30/5/2018,30054,28,0,25,31
17/4/2018,1,28200,16:00,29898.5,30/5/2018,30054,28,0,255,260
17/4/2018,1,23400,16:00,29898.5,30/5/2018,30054,28,0,15,16
17/4/2018,1,24800,16:00,29898.5,30/5/2018,30054,28,0,29,35
17/4/2018,1,26000,16:00,29898.5,30/5/2018,30054,28,0,64,68
17/4/2018,1,31400,16:00,29898.5,30/5/2018,30054,28,1,193,198
17/4/2018,1,27000,16:00,29898.5,30/5/2018,30054,28,0,119,124
17/4/2018,1,25600,16:00,29898.5,30/5/2018,30054,28,0,46,56
17/4/2018,1,26200,16:00,29898.5,30/5/2018,30054,28,0,73,76
18/4/2018,0,32600,16:00,30269,27/4/2018,30149.5,7,1,6,7
18/4/2018,0,32400,16:00,30269,27/4/2018,30149.5,7,1,7,9
18/4/2018,0,32200,16:00,30269,27/4/2018,30149.5,7,1,9,11
18/4/2018,0,31800,16:00,30269,27/4/2018,30149.5,7,1,16,18
18/4/2018,0,31600,16:00,30269,27/4/2018,30149.5,7,1,24,25
18/4/2018,0,31400,16:00,30269,27/4/2018,30149.5,7,1,36,37
18/4/2018,0,31200,16:00,30269,27/4/2018,30149.5,7,1,52,54
18/4/2018,0,30600,16:00,30269,27/4/2018,30149.5,7,1,174,177
18/4/2018,0,30400,16:00,30269,27/4/2018,30149.5,7,1,253,257
18/4/2018,0,30400,16:00,30269,27/4/2018,30149.5,7,0,384,386
18/4/2018,0,30200,16:00,30269,27/4/2018,30149.5,7,1,356,358
18/4/2018,0,30200,16:00,30269,27/4/2018,30149.5,7,0,285,289
18/4/2018,0,31000,16:00,30269,27/4/2018,30149.5,7,1,78,79
18/4/2018,0,30000,16:00,30269,27/4/2018,30149.5,7,1,481,489
18/4/2018,0,30800,16:00,30269,27/4/2018,30149.5,7,1,117,119
18/4/2018,0,30000,16:00,30269,27/4/2018,30149.5,7,0,213,215
18/4/2018,0,29800,16:00,30269,27/4/2018,30149.5,7,1,613,646
18/4/2018,0,29800,16:00,30269,27/4/2018,30149.5,7,0,157,158
18/4/2018,0,29600,16:00,30269,27/4/2018,30149.5,7,1,766,806
18/4/2018,0,29600,16:00,30269,27/4/2018,30149.5,7,0,114,116
18/4/2018,0,29400,16:00,30269,27/4/2018,30149.5,7,1,932,982
18/4/2018,0,28600,16:00,30269,27/4/2018,30149.5,7,0,28,30
18/4/2018,0,28800,16:00,30269,27/4/2018,30149.5,7,0,36,38
18/4/2018,0,32000,16:00,30269,27/4/2018,30149.5,7,1,12,13
18/4/2018,0,29000,16:00,30269,27/4/2018,30149.5,7,0,48,49
18/4/2018,0,28200,16:00,30269,27/4/2018,30149.5,7,0,18,20
18/4/2018,0,28000,16:00,30269,27/4/2018,30149.5,7,0,15,17
18/4/2018,0,32800,16:00,30269,27/4/2018,30149.5,7,1,5,6
18/4/2018,0,27800,16:00,30269,27/4/2018,30149.5,7,0,13,14
18/4/2018,0,29200,16:00,30269,27/4/2018,30149.5,7,0,63,65
18/4/2018,0,27600,16:00,30269,27/4/2018,30149.5,7,0,11,12
18/4/2018,0,29400,16:00,30269,27/4/2018,30149.5,7,0,84,86
18/4/2018,0,27400,16:00,30269,27/4/2018,30149.5,7,0,9,10
18/4/2018,0,27200,16:00,30269,27/4/2018,30149.5,7,0,7,9
18/4/2018,0,27000,16:00,30269,27/4/2018,30149.5,7,0,7,9
18/4/2018,0,26800,16:00,30269,27/4/2018,30149.5,7,0,6,7
18/4/2018,0,26600,16:00,30269,27/4/2018,30149.5,7,0,5,6
18/4/2018,0,28400,16:00,30269,27/4/2018,30149.5,7,0,23,24
18/4/2018,0,30600,16:00,30269,27/4/2018,30149.5,7,0,499,507
18/4/2018,1,33400,16:00,30100.5,30/5/2018,30054,27,1,24,28
18/4/2018,1,31200,16:00,30100.5,30/5/2018,30054,27,1,258,262
18/4/2018,1,30600,16:00,30100.5,30/5/2018,30054,27,0,933,973
18/4/2018,1,34200,16:00,30100.5,30/5/2018,30054,27,1,10,13
18/4/2018,1,32000,16:00,30100.5,30/5/2018,30054,27,1,112,116
18/4/2018,1,32400,16:00,30100.5,30/5/2018,30054,27,1,72,76
18/4/2018,1,30800,16:00,30100.5,30/5/2018,30054,27,0,1053,1103
18/4/2018,1,33600,16:00,30100.5,30/5/2018,30054,27,1,19,23
18/4/2018,1,30800,16:00,30100.5,30/5/2018,30054,27,1,378,383
18/4/2018,1,31400,16:00,30100.5,30/5/2018,30054,27,1,210,216
18/4/2018,1,31000,16:00,30100.5,30/5/2018,30054,27,1,313,319
18/4/2018,1,31800,16:00,30100.5,30/5/2018,30054,27,1,139,143
18/4/2018,1,30200,16:00,30100.5,30/5/2018,30054,27,1,636,645
18/4/2018,1,30200,16:00,30100.5,30/5/2018,30054,27,0,734,743
18/4/2018,1,29800,16:00,30100.5,30/5/2018,30054,27,0,561,567
18/4/2018,1,28200,16:00,30100.5,30/5/2018,30054,27,0,173,179
18/4/2018,1,29600,16:00,30100.5,30/5/2018,30054,27,1,972,1012
18/4/2018,1,29600,16:00,30100.5,30/5/2018,30054,27,0,488,493
18/4/2018,1,30400,16:00,30100.5,30/5/2018,30054,27,0,835,846
18/4/2018,1,31600,16:00,30100.5,30/5/2018,30054,27,1,171,176
18/4/2018,1,32800,16:00,30100.5,30/5/2018,30054,27,1,47,51
18/4/2018,1,28800,16:00,30100.5,30/5/2018,30054,27,0,272,276
18/4/2018,1,29200,16:00,30100.5,30/5/2018,30054,27,0,366,370
18/4/2018,1,34000,16:00,30100.5,30/5/2018,30054,27,1,12,16
18/4/2018,1,28600,16:00,30100.5,30/5/2018,30054,27,0,234,239
18/4/2018,1,26600,16:00,30100.5,30/5/2018,30054,27,0,55,59
18/4/2018,1,26200,16:00,30100.5,30/5/2018,30054,27,0,43,47
18/4/2018,1,30600,16:00,30100.5,30/5/2018,30054,27,1,454,460
18/4/2018,1,27000,16:00,30100.5,30/5/2018,30054,27,0,73,77
18/4/2018,1,30000,16:00,30100.5,30/5/2018,30054,27,0,644,650
18/4/2018,1,26800,16:00,30100.5,30/5/2018,30054,27,0,63,67
18/4/2018,1,26400,16:00,30100.5,30/5/2018,30054,27,0,49,52
18/4/2018,1,27800,16:00,30100.5,30/5/2018,30054,27,0,129,134
18/4/2018,1,28400,16:00,30100.5,30/5/2018,30054,27,0,202,207
18/4/2018,1,28000,16:00,30100.5,30/5/2018,30054,27,0,149,155
18/4/2018,1,27400,16:00,30100.5,30/5/2018,30054,27,0,97,101
18/4/2018,1,24600,16:00,30100.5,30/5/2018,30054,27,0,16,21
18/4/2018,1,29800,16:00,30100.5,30/5/2018,30054,27,1,861,872
18/4/2018,1,30400,16:00,30100.5,30/5/2018,30054,27,1,540,546
18/4/2018,1,29000,16:00,30100.5,30/5/2018,30054,27,0,316,320
18/4/2018,1,32600,16:00,30100.5,30/5/2018,30054,27,1,58,62
18/4/2018,1,33200,16:00,30100.5,30/5/2018,30054,27,1,30,34
18/4/2018,1,24800,16:00,30100.5,30/5/2018,30054,27,0,18,21
18/4/2018,1,26000,16:00,30100.5,30/5/2018,30054,27,0,36,41
18/4/2018,1,25800,16:00,30100.5,30/5/2018,30054,27,0,29,37
18/4/2018,1,30000,16:00,30100.5,30/5/2018,30054,27,1,744,754
18/4/2018,1,25600,16:00,30100.5,30/5/2018,30054,27,0,28,34
18/4/2018,1,27200,16:00,30100.5,30/5/2018,30054,27,0,84,88
18/4/2018,1,25000,16:00,30100.5,30/5/2018,30054,27,0,20,23
18/4/2018,1,27600,16:00,30100.5,30/5/2018,30054,27,0,112,117
18/4/2018,1,29400,16:00,30100.5,30/5/2018,30054,27,0,423,427
18/4/2018,1,25200,16:00,30100.5,30/5/2018,30054,27,0,20,28
18/4/2018,1,32200,16:00,30100.5,30/5/2018,30054,27,1,90,93
18/4/2018,1,33800,16:00,30100.5,30/5/2018,30054,27,1,15,19
18/4/2018,1,33000,16:00,30100.5,30/5/2018,30054,27,1,38,41
19/4/2018,0,32800,16:00,30724.5,27/4/2018,30149.5,6,1,5,6
19/4/2018,0,32000,16:00,30724.5,27/4/2018,30149.5,6,1,19,20
19/4/2018,0,31600,16:00,30724.5,27/4/2018,30149.5,6,1,44,46
