"","home_team","game_id","Stadium","week","away_team","weekday","pts_win","pts_loss","yds_win","turnovers_win","yds_loss","turnovers_loss","home_team_city","away_team_city","total_attendance","home_attendance","away_attendance","weekly_attendance","wins","loss","points_for","points_against","points_differential","margin_of_victory","strength_of_schedule","simple_rating","offensive_ranking","defensive_ranking","playoffs","superbowl_winner","Capacity","Turf","Temperature","EstimatedCondition"
"198",23,3134,20,15,34,4,23,10,300,2,324,3,22,32,1232157,635800,596357,78861,9,7,394,400,-6,-0.4,2,1.6,3.1,-1.5,2,2,82500,2,28.04,1
"199",7,2866,23,15,8,4,19,17,397,0,278,0,7,8,1033852,482917,550935,56342,4,12,322,395,-73,-4.6,3.1,-1.4,0.4,-1.9,1,1,65515,1,28.04,1
"200",7,2889,23,16,28,4,34,20,371,1,313,2,7,26,1033852,482917,550935,54194,4,12,322,395,-73,-4.6,3.1,-1.4,0.4,-1.9,1,1,65515,1,28.04,1
"201",10,4477,7,15,21,4,16,3,313,0,309,3,10,20,1133943,614193,519750,76893,9,7,333,297,36,2.3,1.8,4,-2,6.1,1,1,76125,3,28.4,1
"202",6,202,27,14,12,4,28,6,304,0,330,2,6,12,1080684,535552,545132,66944,5,11,216,355,-139,-8.7,2.4,-6.3,-6.4,0.1,1,1,61500,3,28.4,1
"203",27,172,1,12,15,4,34,24,417,2,302,5,25,15,987037,440426,546611,50925,9,7,321,255,66,4.1,-0.2,3.9,0.6,3.3,1,1,68400,3,28.94,1
"204",27,190,1,14,25,4,21,20,311,1,390,2,25,23,987037,440426,546611,55811,9,7,321,255,66,4.1,-0.2,3.9,0.6,3.3,1,1,68400,3,28.94,1
"205",27,1496,1,13,7,4,38,31,324,0,474,4,25,7,1048739,507434,541305,63044,11,5,389,258,131,8.2,-0.4,7.8,3.8,4,2,2,68400,3,28.94,1
"206",16,204,3,15,5,4,15,14,453,4,257,1,16,5,1115272,631365,483907,77481,7,9,355,354,1,0.1,0.6,0.6,0.1,0.6,1,1,76416,3,28.94,1
"207",8,1500,6,13,15,4,20,14,237,1,303,0,8,15,1081072,578330,502742,70941,6,10,232,301,-69,-4.3,0.1,-4.2,-6,1.7,1,1,67895,3,28.94,1
"208",8,4720,6,14,12,4,27,21,341,0,345,2,8,12,968007,511060,456947,67431,0,16,234,410,-176,-11,0,-11,-6.8,-4.1,1,1,67895,3,28.94,1
"209",8,4986,6,14,5,4,26,20,348,2,393,1,8,5,1045441,526122,519319,59392,7,8,359,392,-33,-2.1,1.7,-0.3,-1,0.6,1,1,67895,3,28.94,1
"210",34,4480,8,15,5,2,26,15,438,0,335,3,32,5,1206654,626432,580222,76689,8,7,396,383,13,0.8,1.2,2,3.3,-1.3,1,1,79000,3,28.94,1
"211",11,174,9,13,21,5,34,9,299,1,215,2,11,20,1140926,607076,533850,77923,9,7,307,307,0,0,1.4,1.4,-0.1,1.5,1,1,65000,2,28.94,1
"212",21,239,10,17,19,4,27,24,310,0,348,3,20,18,1030594,482336,548258,60292,5,11,276,338,-62,-3.9,1.4,-2.5,-2.7,0.2,1,1,65878,1,28.94,1
"213",21,1713,10,9,14,4,27,20,354,2,349,5,20,14,1110770,550048,560722,68756,12,4,385,237,148,9.3,1,10.2,4.3,5.9,2,1,65878,1,28.94,1
"214",4,989,12,14,24,4,17,6,256,2,215,1,4,22,1152118,584122,567996,72791,6,10,243,279,-36,-2.3,1.3,-1,-5,4,1,1,71608,2,28.94,1
"215",4,1515,12,14,21,4,35,7,494,2,183,3,4,20,1090208,575248,514960,71810,5,11,271,367,-96,-6,0.2,-5.8,-4,-1.8,1,1,71608,2,28.94,1
"216",4,1530,12,15,10,3,28,17,437,1,272,0,4,10,1090208,575248,514960,71887,5,11,271,367,-96,-6,0.2,-5.8,-4,-1.8,1,1,71608,2,28.94,1
"217",4,2601,12,15,21,4,17,10,224,1,241,1,4,20,1080744,542465,538279,70000,6,10,258,326,-68,-4.3,2.4,-1.8,-4.5,2.7,1,1,71608,2,28.94,1
"218",30,2356,17,16,24,4,13,3,295,2,265,2,28,22,1075115,543965,531150,68181,4,12,294,392,-98,-6.1,-1.5,-7.6,-4.9,-2.8,1,1,68740,2,28.94,1
"219",3,1543,18,15,12,2,48,3,435,0,288,5,3,12,1097015,563076,533939,70604,6,10,265,299,-34,-2.1,0.3,-1.8,-3.5,1.7,1,1,71008,1,28.94,1
"220",3,3656,18,14,20,4,29,26,325,3,379,1,3,19,1106022,569084,536938,70921,8,8,320,352,-32,-2,-1.5,-3.5,-5,1.4,1,1,71008,1,28.94,1
"221",24,3555,20,7,21,4,30,27,383,1,295,1,22,20,1169108,615656,553452,76957,8,8,290,387,-97,-6.1,0,-6.1,-4.7,-1.4,1,1,82500,2,28.94,1
"222",23,3629,20,12,9,4,24,21,311,1,356,1,22,9,1209532,641184,568348,80499,7,9,294,383,-89,-5.6,0.2,-5.4,-6.2,0.8,1,1,82500,2,28.94,1
"223",23,4463,20,14,9,4,10,7,260,3,260,3,22,9,1217320,630315,587005,80874,11,5,310,284,26,1.6,0.5,2.1,-3.2,5.4,2,1,82500,2,28.94,1
"224",33,248,21,17,9,2,31,0,374,4,95,5,31,9,1091274,547524,543750,68498,13,3,346,191,155,9.7,-1.3,8.3,1.5,6.8,2,1,69143,3,28.94,1
"225",33,1279,21,16,10,3,37,16,496,2,153,2,31,10,1051732,551210,500522,68809,5,11,344,439,-95,-5.9,1.5,-4.4,0.3,-4.6,1,1,69143,3,28.94,1
"226",33,2350,21,16,27,4,31,14,322,0,374,4,31,25,1088061,553144,534917,69143,13,3,375,234,141,8.8,0.1,8.9,1.5,7.5,2,1,69143,3,28.94,1
"227",7,699,23,13,3,4,27,23,247,0,381,2,7,3,934265,422235,512030,44878,2,14,279,456,-177,-11.1,0.6,-10.5,-3.6,-6.9,1,1,65515,1,28.94,1
"228",31,998,29,15,30,4,27,22,316,1,366,1,29,28,1041463,528456,513007,66152,12,4,447,328,119,7.4,-1.6,5.9,6,-0.2,2,1,67277,2,28.94,1
"229",20,3641,32,13,6,4,23,20,496,1,480,1,19,6,1099551,531653,567898,64134,5,10,391,480,-89,-5.6,-1.1,-6.6,0.2,-6.9,1,1,66200,1,28.94,1
"230",34,4686,8,12,23,5,20,10,323,1,170,1,32,22,1137639,601405,536234,73210,7,9,342,388,-46,-2.9,1.6,-1.3,0.5,-1.8,1,1,79000,3,29.66,1
"231",34,3657,8,14,16,4,45,10,346,1,257,2,32,16,1200007,617767,582240,56247,3,13,334,478,-144,-9,-0.3,-9.3,-3.9,-5.4,1,1,79000,3,29.84,1
"232",27,979,1,14,25,4,27,7,399,2,161,3,25,23,1052513,477584,574929,53079,6,10,300,327,-27,-1.7,0.6,-1.1,-2.5,1.4,1,1,68400,3,30.02,1
"233",27,2606,1,15,12,4,37,36,537,0,436,0,25,12,1051386,507882,543504,57452,9,7,368,324,44,2.8,-1.1,1.7,1,0.7,1,1,68400,3,30.02,1
"234",27,5280,1,15,4,4,17,10,261,2,229,5,25,4,986590,497896,488694,64694,8,8,289,303,-14,-0.9,1.2,0.3,-4.3,4.6,1,1,68400,3,30.02,1
"235",11,695,9,13,21,5,20,12,349,1,292,3,11,20,994267,489742,504525,62109,3,13,306,451,-145,-9.1,-0.1,-9.2,-2.5,-6.7,1,1,65000,2,30.02,1
"236",11,5274,9,15,32,4,38,17,495,1,295,3,11,30,1011888,490737,521151,56515,3,12,341,423,-82,-5.1,-0.1,-5.2,-1.2,-4,1,1,65000,2,30.02,1
"237",21,1509,10,13,24,4,16,3,397,0,164,1,20,22,1136903,550048,586855,68756,10,6,379,338,41,2.6,0.6,3.1,3.7,-0.5,2,1,65878,1,30.02,1
"238",21,3441,10,17,19,4,28,0,443,0,256,2,20,18,1134734,550044,584690,68756,12,4,557,331,226,14.1,-1.4,12.8,12.2,0.5,2,1,65878,1,30.02,1
"239",21,4149,10,11,4,2,20,13,356,1,319,1,20,4,1136287,534632,601655,66829,12,4,465,315,150,9.4,-2.4,7,5.3,1.7,2,1,65878,1,30.02,1
"240",12,164,13,12,14,4,26,24,432,1,338,2,12,14,1049602,478747,570855,59869,9,7,353,323,30,1.9,0.6,2.5,1.8,0.7,1,1,81441,3,30.02,1
"241",12,648,13,9,19,2,24,10,270,1,306,4,12,18,1046418,508788,537630,63284,12,4,398,328,70,4.4,-0.8,3.6,2.4,1.2,2,1,81441,3,30.02,1
"242",12,1228,13,12,31,2,45,17,446,0,452,3,12,29,1112569,564400,548169,70385,10,6,424,380,44,2.8,-2.4,0.3,4.3,-4,2,1,81441,3,30.02,1
"243",26,489,15,16,23,4,24,21,361,2,420,1,24,22,1061162,527193,533969,65885,11,5,343,208,135,8.4,-0.7,7.7,0.9,6.8,2,1,67594,3,30.02,1
"244",26,987,15,14,9,4,36,10,403,0,225,2,24,9,1124063,544349,579714,69773,12,4,374,287,87,5.4,-1,4.4,2.9,1.5,2,1,67594,3,30.02,1
"245",26,4763,15,16,25,2,19,10,216,2,274,5,24,23,1117141,556768,560373,69596,13,3,457,295,162,10.1,-0.7,9.4,7,2.5,2,2,67594,3,30.02,1
"246",14,477,16,15,24,4,29,28,451,2,393,2,14,22,1006986,450746,556240,56302,6,10,413,486,-73,-4.6,0.8,-3.8,6.1,-9.8,1,1,67000,1,30.02,1
"247",14,3882,16,11,21,4,42,20,503,2,322,1,14,20,1101258,523004,578254,66751,11,5,458,369,89,5.6,-1.1,4.4,5.2,-0.8,2,1,67000,1,30.02,1
"248",33,2319,21,14,8,4,28,9,390,3,178,1,31,8,1088061,553144,534917,69143,13,3,375,234,141,8.8,0.1,8.9,1.5,7.5,2,1,69143,3,30.02,1
"249",6,2883,27,16,24,4,38,34,322,1,393,2,6,22,1022863,497561,525302,62310,11,5,334,286,48,3,1.1,4.1,-0.6,4.7,2,1,61500,3,30.02,1
"250",6,4950,27,11,20,4,25,20,308,3,268,3,6,19,1045568,490750,554818,61651,12,4,421,283,138,8.6,-2.3,6.3,1.5,4.8,2,1,61500,3,30.02,1
"251",20,3329,32,10,11,4,34,24,403,0,368,2,19,11,1019702,485802,533900,64059,10,6,379,348,31,1.9,1.4,3.4,1.6,1.8,2,1,66200,1,30.02,1
"252",11,3436,9,17,6,4,26,24,389,0,327,4,11,6,1038451,510158,528293,64451,4,12,372,437,-65,-4.1,1.8,-2.3,2.1,-4.4,1,1,65000,2,30.2,1
"253",6,1002,27,15,20,4,13,10,232,0,393,1,6,19,1031247,479585,551662,61804,7,9,283,346,-63,-3.9,0.4,-3.5,-4.2,0.7,1,1,61500,3,30.2,1
"254",20,1216,32,12,15,4,27,16,330,2,379,2,19,15,1045505,512969,532536,64004,8,8,405,395,10,0.6,-2.3,-1.7,3,-4.7,2,1,66200,1,30.2,1
"255",27,3100,1,13,7,4,35,7,295,0,232,2,25,7,1049515,504279,545236,63697,12,4,325,227,98,6.1,-0.8,5.3,-0.8,6,2,1,68400,3,30.92,1
"256",27,3951,1,16,16,4,20,12,282,0,327,1,25,16,1060542,497811,562731,60865,11,5,436,368,68,4.3,-2,2.2,4.4,-2.1,2,1,68400,3,30.92,1
"257",16,3420,3,16,14,4,20,13,288,0,507,3,16,14,1040043,548070,491973,62938,2,14,211,425,-214,-13.4,-0.6,-14,-10.3,-3.7,1,1,76416,3,30.92,1
"258",9,3711,4,17,26,4,24,22,366,1,414,3,9,24,1279578,704345,575233,91166,8,8,439,432,7,0.4,-1.1,-0.7,2.7,-3.4,1,1,80000,2,30.92,1
"259",8,1768,6,13,16,4,31,28,438,2,417,2,8,16,1112241,578672,533569,71927,4,12,238,356,-118,-7.4,1.5,-5.8,-4.5,-1.3,1,1,67895,3,30.92,1
"260",8,2068,6,15,4,4,8,0,304,0,232,0,8,4,1110086,584006,526080,73196,10,6,402,382,20,1.3,-2.3,-1.1,2.2,-3.3,1,1,67895,3,30.92,1
"261",10,1163,7,8,2,4,41,28,467,1,567,3,10,2,1140618,601031,539587,75083,10,6,381,304,77,4.8,1,5.9,1.6,4.3,2,1,76125,3,30.92,1
"262",34,191,8,14,23,4,9,7,305,3,290,2,32,22,1174332,647424,526908,83485,8,8,281,269,12,0.8,0.2,1,-2.9,3.8,1,1,79000,3,30.92,1
"263",11,984,9,14,28,4,14,7,375,2,276,0,11,26,1045766,490442,555324,61544,5,11,270,379,-109,-6.8,1,-5.8,-4.3,-1.6,1,1,65000,2,30.92,1
"264",11,1213,9,12,14,5,41,9,356,0,386,5,11,14,1043481,499162,544319,63107,6,10,296,350,-54,-3.4,-1.8,-5.2,-3.8,-1.4,1,1,65000,2,30.92,1
"265",11,3413,9,16,2,3,31,18,344,0,522,3,11,2,1038451,510158,528293,63849,4,12,372,437,-65,-4.1,1.8,-2.3,2.1,-4.4,1,1,65000,2,30.92,1
"266",21,3148,10,16,19,3,27,24,400,0,374,2,20,18,1114691,550048,564643,68756,13,3,513,342,171,10.7,-1.4,9.3,9.4,-0.1,2,1,65878,1,30.92,1
"267",21,3650,10,14,8,4,27,26,484,2,494,0,20,8,1120817,550048,570769,68756,12,4,444,338,106,6.6,-0.7,5.9,4.5,1.4,2,1,65878,1,30.92,1
"268",4,2280,12,11,8,2,29,27,337,0,334,4,4,8,1102421,551969,550452,71645,7,9,336,342,-6,-0.4,-3,-3.3,-2.8,-0.6,1,1,71608,2,30.92,1
"269",12,436,13,13,6,4,17,7,352,1,189,1,12,6,1040215,478433,561782,59869,12,4,390,266,124,7.8,-1.1,6.6,4,2.6,2,1,81441,3,30.92,1
"270",12,2268,13,11,6,4,37,3,427,1,234,1,12,6,1089433,565460,523973,71040,6,10,419,380,39,2.4,0.5,2.9,4.1,-1.2,1,1,81441,3,30.92,1
"271",26,243,15,17,7,4,16,7,321,4,271,3,24,7,1039856,523531,516325,64902,11,5,351,245,106,6.6,-3.6,3.1,1,2.1,2,1,67594,3,30.92,1
"272",26,1511,15,13,30,2,42,0,194,0,190,6,24,28,1109699,541393,568306,67637,6,10,310,388,-78,-4.9,2.6,-2.3,-0.7,-1.7,1,1,67594,3,30.92,1
"273",14,995,16,15,2,4,38,7,465,2,154,2,14,2,993951,454138,539813,57103,12,4,447,336,111,6.9,0,7,8.2,-1.2,2,1,67000,1,30.92,1
"274",3,982,18,14,7,4,31,13,353,3,268,5,3,7,1006929,556634,450295,69468,10,6,391,281,110,6.9,-0.6,6.3,3.3,3,2,1,71008,1,30.92,1
"275",23,5237,20,13,12,4,31,13,322,0,335,3,22,12,1143109,597316,545793,75950,4,12,341,451,-110,-6.9,-1,-7.9,-1.8,-6.1,1,1,82500,2,30.92,1
"276",6,2095,27,17,22,4,33,25,275,3,413,3,6,21,1041602,497267,544335,62064,7,9,334,348,-14,-0.9,2.1,1.2,-0.2,1.4,1,1,61500,3,30.92,1
"277",22,3112,28,13,11,4,31,17,438,0,466,1,21,11,1105934,584335,521599,73042,13,3,547,339,208,13,-1.6,11.4,10.6,0.8,2,1,74295,2,30.92,1
"278",22,3565,28,8,4,4,35,17,386,0,299,3,21,4,1123230,583210,540020,72405,11,5,414,304,110,6.9,1.9,8.8,3.8,5,2,1,74295,2,30.92,1
"279",20,697,32,13,2,4,30,24,379,3,369,3,19,2,1045728,512517,533211,63947,6,10,390,442,-52,-3.3,0.2,-3,3.1,-6.1,1,1,66200,1,30.92,1
"280",20,3391,32,14,6,4,21,14,248,1,438,2,19,6,1019702,485802,533900,64134,10,6,379,348,31,1.9,1.4,3.4,1.6,1.8,2,1,66200,1,30.92,1
"281",20,3589,32,10,34,5,34,27,307,1,433,0,19,32,1099551,531653,567898,64011,5,10,391,480,-89,-5.6,-1.1,-6.6,0.2,-6.9,1,1,66200,1,30.92,1
"282",20,5038,32,17,6,4,24,10,332,0,164,0,19,6,1090834,534491,556343,66878,8,7,360,341,19,1.2,-0.6,0.6,-1.2,1.8,1,1,66200,1,30.92,1
"283",20,5256,32,14,11,4,20,7,354,0,231,2,19,11,1070025,534794,535231,66776,10,6,407,303,104,6.5,-1.1,5.4,2.5,2.9,2,1,66200,1,30.92,1
"284",27,761,1,17,3,4,34,31,351,2,422,4,25,3,1023448,490274,533174,61961,10,5,390,345,45,2.8,-0.1,2.7,3.1,-0.4,2,1,68400,3,32,1
"285",27,1514,1,14,6,4,21,9,363,0,268,0,25,6,1048739,507434,541305,61237,11,5,389,258,131,8.2,-0.4,7.8,3.8,4,2,2,68400,3,32,1
"286",27,4730,1,14,3,4,39,38,545,0,413,1,25,3,1035491,499768,535723,60069,13,3,406,308,98,6.1,-1.1,5,3.2,1.8,2,1,68400,3,32,1
"287",16,746,3,16,28,4,24,22,376,1,383,1,16,26,1166177,625503,540674,77899,8,8,467,399,68,4.3,1.9,6.1,8.4,-2.3,1,1,76416,3,32,1
"288",8,2100,6,17,29,4,20,7,358,1,185,0,8,27,1110086,584006,526080,73041,10,6,402,382,20,1.3,-2.3,-1.1,2.2,-3.3,1,1,67895,3,32,1
"289",8,2613,6,16,25,4,23,9,282,1,389,3,8,23,1054215,551110,503105,67964,5,11,245,375,-130,-8.1,-0.3,-8.4,-6,-2.4,1,1,67895,3,32,1
"290",10,1823,7,16,7,4,24,23,287,2,343,4,10,7,1155737,610782,544955,75759,9,7,319,305,14,0.9,0.4,1.3,-0.8,2.1,1,1,76125,3,32,1
"291",10,1841,7,17,29,4,26,23,357,1,325,3,10,27,1155737,610782,544955,75555,9,7,319,305,14,0.9,0.4,1.3,-0.8,2.1,1,1,76125,3,32,1
"292",11,3918,9,14,32,4,34,17,407,1,233,3,11,30,1062760,504198,558562,61489,11,5,321,282,39,2.4,-0.4,2.1,-3.2,5.2,2,1,65000,2,32,1
"293",11,4408,9,11,15,4,26,19,277,2,285,3,11,15,1075305,486342,588963,61486,9,7,346,358,-12,-0.8,-0.6,-1.4,-1.3,-0.1,2,1,65000,2,32,1
"294",21,2349,10,16,1,4,47,7,514,0,186,2,20,1,1100148,550048,550100,68756,11,5,410,309,101,6.3,-2.4,3.9,2.3,1.6,1,1,65878,1,32,1
"295",21,2877,10,15,12,4,31,27,249,0,369,2,20,12,1088753,550048,538705,68756,14,2,518,313,205,12.8,2.6,15.4,12.6,2.8,2,1,65878,1,32,1
"296",4,1765,12,13,28,4,24,21,335,2,230,4,4,26,1081107,541169,539938,63361,7,9,300,311,-11,-0.7,2.9,2.2,-0.2,2.4,1,1,71608,2,32,1
"297",12,3070,13,11,32,4,35,26,378,1,455,2,12,30,1123023,564097,558926,70498,15,1,560,359,201,12.6,-1.2,11.4,11.5,-0.1,2,1,81441,3,32,1
"298",12,4442,13,13,13,4,21,13,309,1,307,1,12,13,1169215,625727,543488,77867,10,6,432,388,44,2.8,0.1,2.8,4.9,-2,2,1,81441,3,32,1
"299",26,196,15,14,33,4,15,13,331,1,262,0,24,31,1039856,523531,516325,65639,11,5,351,245,106,6.6,-3.6,3.1,1,2.1,2,1,67594,3,32,1
"300",2,2893,19,16,22,2,17,14,368,2,215,2,2,21,1056190,542800,513390,70144,13,3,414,288,126,7.9,-1.8,6.1,3.8,2.2,2,1,71000,1,32,1
"301",24,200,20,14,14,4,27,17,491,1,375,3,22,14,1145146,623711,521435,78138,9,7,321,321,0,0,3.5,3.5,1.4,2.2,1,1,82500,2,32,1
"302",7,2835,23,13,22,4,34,30,436,1,311,0,7,21,1033852,482917,550935,59963,4,12,322,395,-73,-4.6,3.1,-1.4,0.4,-1.9,1,1,65515,1,32,1
"303",7,4722,23,14,6,4,33,7,482,0,234,2,7,6,978253,425937,552316,52002,7,9,290,349,-59,-3.7,-1.3,-5,-4.1,-0.9,1,1,65515,1,32,1
"304",6,3873,27,11,20,4,21,13,468,2,243,1,6,19,1050366,493449,556917,61792,5,11,319,442,-123,-7.7,1,-6.7,-2,-4.7,1,1,61500,3,32,1
"305",22,1772,28,13,29,4,34,10,375,0,202,3,21,27,1108045,550470,557575,68241,10,6,413,322,91,5.7,-1.6,4,4.9,-0.9,2,1,74295,2,32,1
"306",31,1292,29,16,26,2,20,7,419,1,155,1,29,24,1060941,527384,533557,66129,8,8,319,392,-73,-4.6,-1.4,-6,-2.2,-3.8,2,1,67277,2,32,1
"307",15,1250,30,14,6,4,22,3,332,1,210,2,15,6,1051556,555464,496092,67572,9,7,261,280,-19,-1.2,1.9,0.8,-5.7,6.4,1,1,67264,3,32,1
"308",20,663,32,11,12,4,31,21,425,3,367,3,19,12,1045728,512517,533211,64153,6,10,390,442,-52,-3.3,0.2,-3,3.1,-6.1,1,1,66200,1,32,1
"309",20,1011,32,16,16,3,45,20,469,1,329,4,19,16,1017297,513437,503860,64291,9,7,416,353,63,3.9,-1,2.9,4,-1.1,1,1,66200,1,32,1
"310",20,1805,32,15,24,4,26,13,391,2,307,1,19,22,1075545,509743,565802,63677,6,10,282,327,-45,-2.8,-1.3,-4.1,-3.7,-0.4,1,1,66200,1,32,1
"311",20,2808,32,11,12,4,31,3,374,0,300,2,19,12,1029797,470009,559788,64120,6,10,281,348,-67,-4.2,2.6,-1.6,-3.3,1.7,1,1,66200,1,32,1
"312",20,3919,32,14,24,4,30,24,411,2,410,2,19,22,940423,417906,522517,52152,7,9,325,343,-18,-1.1,-0.5,-1.7,-2.8,1.1,1,1,66200,1,32,1
"313",20,4876,32,6,1,4,27,17,411,2,268,2,19,1,1090834,534491,556343,66801,8,7,360,341,19,1.2,-0.6,0.6,-1.2,1.8,1,1,66200,1,32,1
"314",16,3971,3,17,28,4,19,7,251,0,361,3,16,26,1127251,599743,527508,73952,9,7,353,281,72,4.5,1.2,5.7,0,5.7,1,1,76416,3,33.08,1
"315",8,762,6,17,2,4,24,16,318,4,331,3,8,2,1110061,586294,523767,73528,9,7,344,320,24,1.5,-0.3,1.2,-0.4,1.7,2,1,67895,3,33.08,1
"316",34,237,8,17,1,4,20,3,315,2,245,5,32,1,1174332,647424,526908,65711,8,8,281,269,12,0.8,0.2,1,-2.9,3.8,1,1,79000,3,33.08,1
"317",11,675,9,11,24,4,31,14,408,1,279,1,11,22,994267,489742,504525,61720,3,13,306,451,-145,-9.1,-0.1,-9.2,-2.5,-6.7,1,1,65000,2,33.08,1
"318",11,2289,9,12,32,4,38,20,255,3,207,3,11,30,970445,435979,534466,49096,0,16,268,517,-249,-15.6,2.5,-13.1,-4,-9.1,1,1,65000,2,33.08,1
"319",11,2602,9,15,1,4,31,24,340,3,282,3,11,1,931681,395162,536519,40577,2,14,262,494,-232,-14.5,0.1,-14.4,-5.2,-9.2,1,1,65000,2,33.08,1
"320",11,2852,9,14,12,4,7,3,286,2,258,3,11,12,977218,450286,526932,57659,6,10,362,369,-7,-0.4,2.3,1.9,2.4,-0.5,1,1,65000,2,33.08,1
"321",11,3121,9,14,20,4,34,28,280,0,425,6,11,19,1041580,509940,531640,63988,10,6,474,387,87,5.4,0.6,6.1,6.9,-0.8,2,1,65000,2,33.08,1
"322",21,2028,10,12,26,4,31,28,410,0,391,3,20,24,1109366,550048,559318,68756,16,0,589,274,315,19.7,0.4,20.1,15.9,4.2,2,1,65878,1,33.08,1
"323",4,452,12,14,21,4,12,9,335,2,310,1,4,20,1005954,504736,501218,45527,3,13,265,420,-155,-9.7,0.2,-9.5,-3.9,-5.7,1,1,71608,2,33.08,1
"324",4,3133,12,15,19,4,30,23,448,3,404,3,4,18,1032609,490443,542166,60988,6,10,372,434,-62,-3.9,0.5,-3.4,1.2,-4.5,1,1,71608,2,33.08,1
"325",12,3930,13,14,2,2,43,37,502,0,465,1,12,2,1148560,625114,523446,77512,12,4,486,348,138,8.6,-0.3,8.3,7.9,0.4,2,1,81441,3,33.08,1
"326",12,4935,13,10,19,4,31,12,377,1,294,2,12,18,1163842,622677,541165,78076,6,9,376,400,-24,-1.5,-1.2,-2.7,0,-2.7,1,1,81441,3,33.08,1
"327",26,4457,15,14,34,4,27,22,334,1,383,2,24,32,1125298,556768,568530,69596,7,9,367,331,36,2.3,1.6,3.8,1.3,2.5,1,1,67594,3,33.08,1
"328",14,705,16,13,13,4,19,3,278,1,165,2,14,13,1004762,453357,551405,56820,10,6,349,313,36,2.3,-1.1,1.2,0.4,0.7,2,1,67000,1,33.08,1
"329",14,2109,16,17,33,4,16,10,356,2,194,1,14,31,1009598,458437,551161,57202,13,3,450,262,188,11.8,0.3,12,6.6,5.4,2,1,67000,1,33.08,1
"330",14,5019,16,16,23,4,28,27,402,1,392,1,14,22,1006361,473598,532763,61738,10,6,433,344,89,5.6,-2.2,3.4,3.9,-0.6,2,1,67000,1,33.08,1
"331",3,240,18,17,24,4,34,20,142,2,524,6,3,22,1062373,551695,510678,69184,12,4,333,165,168,10.5,-2.5,8,0,8,2,2,71008,1,33.08,1
"332",3,2872,18,15,22,4,30,24,356,0,269,1,3,21,1123436,569817,553619,71432,12,4,357,270,87,5.4,1,6.4,0.9,5.5,2,1,71008,1,33.08,1
"333",3,3620,18,12,24,4,19,3,312,1,220,3,3,22,1106022,569084,536938,71148,8,8,320,352,-32,-2,-1.5,-3.5,-5,1.4,1,1,71008,1,33.08,1
"334",23,2871,20,15,26,4,38,31,418,3,364,2,22,24,1190095,631156,558939,81223,10,6,394,347,47,2.9,-0.8,2.1,1.7,0.4,1,1,82500,2,33.08,1
"335",23,3437,20,17,26,4,42,7,397,0,317,1,22,24,1229929,643964,585965,80657,9,7,429,344,85,5.3,0.9,6.2,4,2.2,1,1,82500,2,33.08,1
